type,X1,X216,X269,X709,X1001,X1997,X2509,X2711,X2906,X3270,X3430,X4829,X4994,X5347,X5523,X6421,X6513,X6794,X7126,X7157,X7342,X7365,X8699,X8987,X9022,X9560,X9688,X10131,X10437,X11029,X11327,X11925,X13095,X13353,X14289,X14348,X15455,X16156,X16274,X16331,X16349,X16885,X17282,X17316,X17445,X17752,X17794,X18063,X18158,X19664,X20462,X21200,X21487,X22251,X23239,X23932,X24014,X25205,X25206,X25804,X25867,X25933,X26039,X26287,X26615,X26747,X27015,X27121,X27250,X28252,X28544,X28688,X29617,X30321,X30663,X31416,X31695,X31704,X33031,X33110,X33614,X33759,X34236,X34482,X34594,X34988,X36051,X36093,X36210,X36527,X36750,X36904,X37119,X37161,X37279,X37614,X38229,X38382,X38733,X39011,X39033,X39743,X40316,X40395,X41885,X42555,X43479,X44844,X46640,X46946,X47591,X48368,X48462,X48605,X49178,X50448,X50551,X51155,X51280,X52384,X52897,X53495,X53596,X54604,X55033,X55191,X55249,X55561,X56359,X56693,X56717,X57156,X57157,X57170,X57194,X57754,X57771,X57961,X58394,X58599,X58699,X58936,X59011,X59393,X59504,X59505,X59832,X59964,X61629,X61641
2,0,0,11,0,0,0,11,10,0,30,13,16,0,0,14,0,0,10,0,15,0,0,0,0,0,0,0,0,0,16,0,0,25,0,16,0,16,0,0,25,0,0,0,12,23,0,10,0,0,0,0,0,0,13,0,10,0,0,0,0,26,0,18,0,10,0,0,0,0,0,16,0,0,11,0,0,59,0,0,0,0,0,0,10,0,0,0,0,0,25,26,0,0,0,11,0,26,0,0,0,0,0,21,0,0,0,0,0,0,65,0,11,10,0,0,0,0,0,10,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0,10,13,0,0,0,0,0,22,28,0,0,0,0,0,0,0
0,0,0,0,0,21,0,0,0,0,0,17,0,12,10,0,0,0,0,0,0,0,0,10,0,0,16,0,0,0,17,0,13,18,0,0,56,0,21,0,0,0,0,33,0,11,0,0,0,13,26,0,0,12,10,0,0,0,0,0,0,0,13,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,63,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,25,0,0,0,0,15,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,19,22,0,0,0,0
2,0,0,0,0,40,0,0,0,0,0,0,0,11,15,11,0,0,0,0,0,13,25,16,10,0,0,15,0,0,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,53,0,0,0,0,0,0,0,0,32,0,20,0,17,0,0,0,0,10,0,10,0,0,0,42,0,0,0,0,14,0,23,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,18,0,0,15,0,0,0,0,0,0,0,0,21,0,0,0,10,0,0,14,0,0,0,0,92,0,0,0,15,0,0,0,35,0,0,11,0,0,10,0,10,0,14,0,0,0,0,16,0,10
2,0,0,0,31,11,0,12,0,0,0,0,0,0,13,10,0,0,0,34,0,0,10,23,0,16,10,0,0,0,0,0,0,0,0,0,11,0,23,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,22,0,0,20,0,0,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,24,11,0,0,30,30,0,0,0,0,0,0,10,0,0,0,0,0,14,33,13,0,0,0,0,0,10,0,0,0,35,15,0,0,0,12,0,0,0,0,26,0,0,14,22,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,20,0,14,0,11,0
2,0,0,19,0,0,67,0,22,0,0,0,0,13,0,0,67,0,0,0,0,42,26,0,0,13,15,0,0,0,0,15,11,0,17,0,13,0,0,0,0,15,0,18,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,19,0,13,0,0,0,0,0,0,0,10,0,15,15,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,11,0,0,0,0,0,0,0,17,0,0,0,10,0
2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,14,0,0,0,24,0,58,0,0,26,0,16,12,22,10,10,0,12,0,0,0,0,0,0,14,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,35,0,0,11,0,0,12,0,0,0,0,0,0,0,16,0,14,11,20,0,12,14,14,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,0,48,0,20,0,0,0,11,0,11,14,17,10,0,0,10,0,0,0
2,0,0,13,0,0,0,0,12,0,0,0,0,18,0,14,0,0,0,0,0,0,0,0,0,12,11,0,0,21,0,0,16,18,0,0,0,0,0,0,0,12,0,11,0,15,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,35,0,0,0,0,17,0,0,0,0,0,13,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,19,0,17,0,0,0,0,0,0,0,0,0,0,15,23,11,0,0,0,16,14,0,0,0,0,0,38,0
2,0,0,0,0,10,0,0,0,10,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,13,0,0,13,21,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,0,0,20,0,12,0,0,18,0,0,0,0,0,0,0,25,22,10,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,11,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,36,0,0,24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,15,0,0,28,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,11,0,0,15,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,10,0,0,11,0,0,0,0,40,0,0,0,15,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,11,10,11,0,0,22,0,0,0,13
2,0,0,11,0,0,63,22,11,0,0,0,10,0,0,0,63,0,0,0,0,0,30,0,0,0,10,0,0,0,16,0,0,0,0,0,14,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0,0,19,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,23,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,11,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0
2,0,0,29,13,27,46,0,44,0,10,20,0,0,37,11,47,0,0,11,0,30,19,23,0,19,17,0,0,0,14,0,0,0,0,0,19,0,0,0,0,11,0,0,12,0,0,0,13,0,17,13,0,0,19,0,0,0,0,63,12,23,0,0,0,16,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,40,0,0,46,0,0,0,0,0,0,18,10,14,13,0,13,0,46,14,0,0,11,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,17,0,12,0,0,0,13,63,91,0,18,13,0,0,0,0,0,0,0,0,22,0,0,10,0,10
2,0,0,10,0,0,12,0,0,0,0,0,0,18,19,15,12,0,0,0,13,10,0,29,0,38,11,0,10,0,10,0,15,0,0,0,12,0,13,0,13,0,0,0,21,0,0,10,0,10,15,0,0,13,0,0,13,0,0,0,10,0,0,12,0,18,0,0,0,0,0,27,10,0,11,11,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,10,14,0,14,0,0,0,13,0,0,16,24,11,0,29,10,0,0,0,0,0,0,0,10,0,0,0,0,0,26,0,11,0,0,0,0,0,0,0,11,0,0,12,0,0,0,10,16,0,0,0,0,0,0,10,0,13
1,0,10,0,0,0,0,30,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,15,11,0,0,0,10,0,0,0,0,11,0,15,10,0,0,0,0,10,0,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
1,46,0,50,0,0,0,0,46,11,0,13,12,0,0,12,0,28,0,73,0,0,0,15,0,11,0,0,19,0,42,0,11,0,0,10,28,11,0,0,0,0,0,11,0,0,0,20,0,13,0,0,0,14,0,0,19,0,0,90,11,0,0,0,12,0,0,12,0,13,0,0,19,0,12,0,12,0,0,0,61,38,15,0,0,0,19,0,0,0,0,13,0,20,16,13,0,14,20,0,19,0,0,27,27,14,13,21,0,37,0,74,0,0,0,0,0,19,0,15,23,13,0,0,0,0,15,0,0,21,0,0,94,15,0,18,11,0,0,0,20,24,0,11,15,20,0,0,17,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,10,0,0,0,0,0,0,0,34,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,173,0,0,0,0
1,0,0,0,0,0,94,0,0,0,0,0,14,0,0,13,95,0,0,0,0,0,0,0,18,27,11,0,11,0,0,22,0,0,10,0,35,13,28,0,0,34,0,0,0,0,0,0,0,18,14,29,0,0,0,12,0,0,0,0,13,0,0,19,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,18,11,0,0,0,0,0,11,0,0,0,0,0,24,34,0,0,0,0,0,0,0,15,15,0,0,20,0,0,0,0,0,0,0,17,0,0,0,17,0,15,17,0,23,0,0,0,0,0,30,0,80,0,21,11,0,0,12,10,13,0,0,0,0,0,0,0,0,10
1,24,0,11,0,10,0,0,11,0,0,13,15,0,0,12,0,0,30,0,0,15,12,0,0,0,0,0,0,12,17,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,11,0,0,31,15,89,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,33,14,0,0,11,0,42,0,0,57,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,108,0,13,10,0,13,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,89,12,12,0,0,10,0,0,0,0,0,0,37,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,14,12,0,0,171,0,19,0,11,16,14,0,20,0,0,11,0,0,0,0,16,0,22,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0,12,0,0,255,0,0,0,110,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,26,0,0,0,17,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,0,29,0,0,0,0,21,31,0,0,0,19,0,0,0
1,0,0,0,0,0,0,0,21,0,0,10,12,16,11,0,0,0,13,0,13,0,0,0,0,0,17,10,0,0,16,0,20,0,70,0,27,12,46,0,13,26,0,0,0,0,10,0,0,17,13,29,0,0,30,0,0,24,0,0,0,14,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,17,76,41,0,0,0,0,11,0,0,39,0,0,0,27,0,12,15,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,30,0,37,0,23,0,10,29,0,13,0,14,0,0,17,0,0,0,0,0,0,0,0,22,0,0,0
1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,14,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,24,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2,0,0,0,0,0,0,58,0,0,0,0,0,0,11,10,0,0,0,0,0,249,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,19,0,18,0,0,34,0,0,0,10,0,0,0,17,10,0,0,0,34,0,0,0,14,0,0,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,50,0,13,0,0,0,0,0,20,0,85,0,0,21,0,0,15,0,0,0,0,0,0,16,0,0,0,0
0,0,16,27,0,39,0,0,26,0,0,23,26,15,0,15,0,32,0,0,0,34,0,0,0,20,0,0,0,0,0,0,18,0,0,0,0,26,0,0,0,11,0,15,0,0,0,10,10,0,15,10,0,32,0,0,0,23,0,0,16,0,0,0,0,0,0,0,0,0,0,0,11,15,16,0,15,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,11,10,19,11,0,0,0,0,11,0,0,0,11,13,11,0,10,0,0,0,0,0,0,0,10,0,0,13,0,18,10,0,0,16,10,0,0,0,10,0,112,0,13,15,0,0,27,0,0,0,0,0,0,0,0,10,0,14
1,0,15,10,0,12,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,12,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,25,0,0,0,0,21,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,45,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,0,0,109,0,24,0,0,10,0,0,0,0,110,21,0,0,0,0,71,0,0,0,0,0,10,0,28,0,0,0,0,10,11,0,24,0,0,11,0,0,0,0,14,12,0,0,15,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,12,0,0,0,16,0,0,0,16,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,14,10,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,0,14,0,19,0,21,0,0,0,0,0,0,19,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,22,14,0,0
1,0,0,0,0,10,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,21,0,24,38,0,0,13,21,0,0,0,0,0,18,0,0,0,0,59,0,0,0,0,0,0,14,0,26,34,0,0,28,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,12,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,45,0,0,0,14,0,0,0,37,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,0,0,0,0,0,0,0,15,0,0,10,13,0,23,0,0,0,0,11,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,0,0,0,17,0,17,0,0,0,17,0,0,0,12,12,0,0,0,10,0,0,22,0,0,0,18,106,13,0,0,32,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,22,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,24,0,0,0,0,0,0,0,0,0,16,0,10,0,11
2,0,0,32,0,11,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,10,0,0,0,0,0,20,0,34,0,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,10,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,20,10,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,15,27,11,0,0,0,0,0,0,0,73,0,17,0,0,0,0,0,0,0,0,0,0,17,31,0,18,0
2,0,0,0,0,0,198,0,0,0,0,0,0,0,17,0,198,0,0,0,0,16,56,0,0,0,30,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,0,14,0,0,11,0
0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,23,0,0,0,18,11,0,0,0,0,0,0,0,0,0,18,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,17,0,0,0,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,0,15,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,66,0,0,0,0,0,0,0,18,0,66,0,0,35,0,0,12,0,0,39,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,16,0,0,108,0,35,0,0,0,0,0,0,0,0,0,0,14,0,0,34,0,0,0,0,0,0,0,74,0,0,0,0,11,10,0,0,0,0,103,22,0,0,0,12,0
0,0,0,37,0,27,0,0,36,0,0,0,0,11,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,12,0,0,0,0,0,31,0,0,0,0,31,0,0,19,0,66,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,95,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,13,0,0,0,0,13,31,16,0,66,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
0,0,0,15,0,0,0,0,15,0,0,10,0,14,14,0,0,21,0,81,0,14,0,0,0,21,0,0,12,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,0,0,17,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,55,0,21,0,0,12,0,0,0,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,22,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,12,46,0,0,0,0,0,10,12,0,0,0,0,27,0,0,0,0,0
0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,10,0,0,0,0,29,0,19,0,0,18,0,0,0,0,0,0,20,0,10,0,19,13,0,0,0,0,0,0,0,15,0,0,0,25,0,0,0,0,0,0,10,0,0,10,0,19,0,0,0,0,0,0,31,19,21,32,0,0,0,0,0,31,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,11,10,0,0,16,0,0,0,0,14,13,0,0,0,0,0,0,0,15,12,0,0,0,0,10,0,19,10,0,0,0,0,12,0,0
2,0,0,16,0,0,66,12,15,0,0,0,0,0,0,0,66,0,0,17,0,0,25,12,0,10,0,0,0,0,0,0,0,0,0,0,13,0,28,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,61,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,10,14,0,0,0,0,0,19,0,0,0,0,17,12,17,0,0,0,0,11,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0
0,0,0,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,10,0,0,16,0,44,0,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,10,0,0,55,0,59,0,25,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,13,26,11,10,44,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,16,0,0,0
